ISCN 1-1 (2015-12-10),dataset_name_sub,dataset_name_soc,lat (dec. deg),long (dec. deg),datum (datum),state (state_province),country (country),site_name,observation_date (YYYY-MM-DD),profile_name,layer_name,layer_top (cm),layer_bot (cm),hzn_desgn_other,hzn,hzn_desgn,layer_note,color,vegclass_local,soil_taxon,soil_series,bd_method,bd_samp (g cm-3),bd_tot (g cm-3),bd_whole (g cm-3),bd_other (g cm-3),bdNRCS_prep_code,cNRCS_prep_code,c_method,c_tot (percent),oc (percent),loi (percent),n_tot (percent),c_to_n (mass ratio),soc (g cm-2),soc_carbon_flag,soc_method,ph_method,ph_cacl,ph_h2o,ph_other,caco3 (percent),sand_tot_psa (percent),silt_tot_psa (percent),clay_tot_psa (percent),wpg2_method,wpg2 (percent),cat_exch (cmol H+ kg-1),al_dith (specified by al_fe_units),al_ox (specified by al_fe_units),al_other (specified by al_fe_units),fe_dith (specified by al_fe_units),fe_ox (specified by al_fe_units),fe_other (specified by al_fe_units),mn_dith (specified by al_fe_units),mn_ox (specified by al_fe_units),mn_other (specified by al_fe_units),al_fe_units (extract_units),al_fe_method,ca_al (specified by bc_units),ca_ext (specified by bc_units),k_ext (specified by bc_units),mg_ext (specified by bc_units),na_ext (specified by bc_units),bc_units (extract_units),bc_method,base_sum (specified by cec_h_units),cec_sum (specified by cec_h_units),ecec (specified by cec_h_units),cec_h_units (extract_units),bs (percent),bs_sum (percent),h_ext (specified by metal_ext_units),zn_ext (specified by metal_ext_units),metal_ext_units (extract_units),metal_ext_method,p_bray (specified by p_units),p_ox (specified by p_units),p_meh (specified by p_units),p_other (specified by p_units),p_units (extract_units),p_method,root_quant_size,root_weight (g),15n (‰),13c (‰),14c (‰),14c_sigma (‰),14c_age (BP),14c_age_sigma (BP),fraction_modern,fraction_modern_sigma,textureClass,locator_parent_alias
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,1.9833000000000001,-67.05,NAD27,Unknown,Venezuela,Q3M-P4 VZ,1985,1014016,1014016.1,0,5,NA,?,unknown,NA,NA,NA,PLINTHUSTOX,(VZ),measured as weight per unit volume,1.27,NA,NA,NA,NA,NA,dry combustion,0.98,NA,NA,0.1,NA,6.2230000000000001E-2,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,1.9833000000000001,-67.05,NAD27,Unknown,Venezuela,Q3M-P4 VZ,1985,1014016,1014016.2,5,10,NA,?,unknown,NA,NA,NA,PLINTHUSTOX,(VZ),measured as weight per unit volume,1.35,NA,NA,NA,NA,NA,dry combustion,1.06,NA,NA,0.1,NA,7.1550000000000002E-2,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,1.9833000000000001,-67.05,NAD27,Unknown,Venezuela,Q3M-P4 VZ,1985,1014016,1014016.3,10,20,NA,?,unknown,NA,NA,NA,PLINTHUSTOX,(VZ),measured as weight per unit volume,1.4,NA,NA,NA,NA,NA,dry combustion,0.88,NA,NA,0.1,NA,0.1232,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.4000000000000004,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,1.9833000000000001,-67.05,NAD27,Unknown,Venezuela,F1-P1 VZ,1985,1014028,1014028.2,0,5,NA,?,unknown,NA,NA,NA,PLINTHUSTOX,(VZ),measured as weight per unit volume,1.26,NA,NA,NA,NA,NA,dry combustion,0.99,NA,NA,0.1,NA,6.2370000000000002E-2,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,1.9833000000000001,-67.05,NAD27,Unknown,Venezuela,F1-P1 VZ,1985,1014028,1014028.3,5,10,NA,?,unknown,NA,NA,NA,PLINTHUSTOX,(VZ),measured as weight per unit volume,1.32,NA,NA,NA,NA,NA,dry combustion,1.28,NA,NA,0.1,NA,8.448E-2,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,1.9833000000000001,-67.05,NAD27,Unknown,Venezuela,F1-P1 VZ,1985,1014028,1014028.4,10,20,NA,?,unknown,NA,NA,NA,PLINTHUSTOX,(VZ),measured as weight per unit volume,1.58,NA,NA,NA,NA,NA,dry combustion,1.1200000000000001,NA,NA,0.1,NA,0.17696000000000001,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,1.9833000000000001,-67.05,NAD27,Unknown,Venezuela,F1-P1 VZ,1985,1014028,1014028.1,12,0,NA,?,unknown,NA,NA,NA,PLINTHUSTOX,(VZ),measured as weight per unit volume,0.14000000000000001,NA,NA,NA,NA,NA,dry combustion,2.62,NA,NA,0.2,NA,4.4016E-2,soc [c_tot*bd_samp],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.5,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.17,NA,NA,NA,NA,NA,dry combustion,3.45,NA,NA,0.2,NA,0.201825,soc [c_tot*bd_samp],no fill,NA,NA,NA,6.5,NA,NA,NA,NA,measured,7,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.1,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.1000000000000001,NA,NA,NA,NA,NA,dry combustion,4.0199999999999996,NA,NA,0.2,NA,0.22109999999999999,soc [c_tot*bd_samp],no fill,NA,NA,NA,6.7,NA,NA,NA,NA,measured,6,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.2,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.19,NA,NA,NA,NA,NA,dry combustion,3.25,NA,NA,0.2,NA,0.19337499999999999,soc [c_tot*bd_samp],no fill,NA,NA,NA,6.9,NA,NA,NA,NA,measured,11,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.3,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.1000000000000001,NA,NA,NA,NA,NA,dry combustion,3.61,NA,NA,0.2,NA,0.19855,soc [c_tot*bd_samp],no fill,NA,NA,NA,6.4,NA,NA,NA,NA,measured,8,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.4,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.1499999999999999,NA,NA,NA,NA,NA,dry combustion,2.93,NA,NA,0.2,NA,0.16847500000000001,soc [c_tot*bd_samp],no fill,NA,NA,NA,6.4,NA,NA,NA,NA,measured,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.6,5,10,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.17,NA,NA,NA,NA,NA,dry combustion,2.29,NA,NA,0.2,NA,0.133965,soc [c_tot*bd_samp],no fill,NA,NA,NA,6.2,NA,NA,NA,NA,measured,8,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.7,10,20,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.1399999999999999,NA,NA,NA,NA,NA,dry combustion,1.62,NA,NA,0.1,NA,0.18468000000000001,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.7,NA,NA,NA,NA,measured,9,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.8,20,40,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.21,NA,NA,NA,NA,NA,dry combustion,1.29,NA,NA,0.1,NA,0.31218000000000001,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.7,NA,NA,NA,NA,measured,10,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.9,40,60,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.31,NA,NA,NA,NA,NA,dry combustion,0.94,NA,NA,0.1,NA,0.24628,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.7,NA,NA,NA,NA,measured,8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,371 TL,1978,2001002,2001002.1,60,80,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.25,NA,NA,NA,NA,NA,dry combustion,0.78,NA,NA,0.1,NA,0.19500000000000001,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.7,NA,NA,NA,NA,measured,15,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.1,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.2,NA,NA,NA,NA,NA,dry combustion,1.0900000000000001,NA,NA,0.2,NA,6.54E-2,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.7,NA,NA,NA,NA,measured,4,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.2,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.03,NA,NA,NA,NA,NA,dry combustion,4.67,NA,NA,0.3,NA,0.240505,soc [c_tot*bd_samp],no fill,NA,NA,NA,6.3,NA,NA,NA,NA,measured,7,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.3,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.07,NA,NA,NA,NA,NA,dry combustion,3.75,NA,NA,0.2,NA,0.200625,soc [c_tot*bd_samp],no fill,NA,NA,NA,6.2,NA,NA,NA,NA,measured,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.4,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.22,NA,NA,NA,NA,NA,dry combustion,2.4900000000000002,NA,NA,0.2,NA,0.15189,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.9,NA,NA,NA,NA,measured,6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.5,0,5,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.24,NA,NA,NA,NA,NA,dry combustion,3.18,NA,NA,0.1,NA,0.19716,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.8,NA,NA,NA,NA,measured,3,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.6,5,10,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.24,NA,NA,NA,NA,NA,dry combustion,1.66,NA,NA,0.1,NA,0.10292,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.5,NA,NA,NA,NA,measured,5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.7,10,20,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.26,NA,NA,NA,NA,NA,dry combustion,1.1399999999999999,NA,NA,0.1,NA,0.14363999999999999,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.4,NA,NA,NA,NA,measured,5,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.8,20,40,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.32,NA,NA,NA,NA,NA,dry combustion,0.83,NA,NA,0.1,NA,0.21912000000000001,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.3,NA,NA,NA,NA,measured,9,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.9,40,60,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.4,NA,NA,NA,NA,NA,dry combustion,0.55000000000000004,NA,NA,0.1,NA,0.154,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.8,NA,NA,NA,NA,measured,9,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.1,60,80,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.4,NA,NA,NA,NA,NA,dry combustion,0.42,NA,NA,0,NA,0.1176,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.7,NA,NA,NA,NA,measured,8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.11,80,100,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.45,NA,NA,NA,NA,NA,dry combustion,0.31,NA,NA,0,NA,8.9899999999999994E-2,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.7,NA,NA,NA,NA,measured,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,374 TL,1978,2001005,2001005.12,100,150,NA,?,unknown,NA,NA,TROPICAL/SUBTROPICAL FOREST COMPLEXES,NA,NA,measured as weight per unit volume,1.33,NA,NA,NA,NA,NA,dry combustion,0.28000000000000003,NA,NA,0,NA,0.1862,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.5,NA,NA,NA,NA,measured,7,5.0999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,376 TL,1978,2001007,2001007.1,0,5,NA,?,unknown,NA,NA,NA,NA,NA,measured as weight per unit volume,1,NA,NA,NA,NA,NA,dry combustion,3.32,NA,NA,0.3,NA,0.16600000000000001,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.4,NA,NA,NA,NA,measured,5,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,376 TL,1978,2001007,2001007.2,0,5,NA,?,unknown,NA,NA,NA,NA,NA,measured as weight per unit volume,1.02,NA,NA,NA,NA,NA,dry combustion,3.1,NA,NA,0.2,NA,0.15809999999999999,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.3,NA,NA,NA,NA,measured,11,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,376 TL,1978,2001007,2001007.3,0,5,NA,?,unknown,NA,NA,NA,NA,NA,measured as weight per unit volume,0.81,NA,NA,NA,NA,NA,dry combustion,5.53,NA,NA,0.4,NA,0.223965,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.6,NA,NA,NA,NA,measured,4,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,376 TL,1978,2001007,2001007.4,0,5,NA,?,unknown,NA,NA,NA,NA,NA,measured as weight per unit volume,0.98,NA,NA,NA,NA,NA,dry combustion,4.3,NA,NA,0.3,NA,0.2107,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.5,NA,NA,NA,NA,measured,8,18.399999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Worldwide soil carbon and nitrogen data,ISCN SOC stock computation,18.283300000000001,98.052700000000002,NAD27,Unknown,Thailand,376 TL,1978,2001007,2001007.5,0,5,NA,?,unknown,NA,NA,NA,NA,NA,measured as weight per unit volume,0.99,NA,NA,NA,NA,NA,dry combustion,4.03,NA,NA,0.3,NA,0.199485,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.8,NA,NA,NA,NA,measured,8,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
